,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
2874,lunar,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,11,เพราะอายุขัยในตระกูลเอลเดรียมันสั้น เธาเซีย เอลเดรียบุตรสาวของตระกูล ได้ตัดสินใจเลี้ยงกิ้งก่าตัวหนึ่,19.0,จบ,1.0,https://cdn.readawrite.com/articles/2033/2032212/thumbnail/small.gif,9.0,"มังกร,เลี้ยงสัตว์,นิยายแฟนตาซี,เวทมนตร์,จบแล้ว",กิ้งก่าที่เลี้ยงไว้ กลับกลายเป็นมังกรเสียได้,https://www.readawrite.com/a/z1cdx7,781,,,,,,0.0,0.0,5.0,4.0,3.75,4.2,2.6,2.7,3.2,3.3,4.2,4.2
2875,ม้าขาวแห่งลาพลัส,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,เมื่อก็อบลินกลุ่มหนึ่งอยากจะเป็นสิ่งใหม่การผจญภัยครั้งใหญ่จึงได้บังเกิด,1.0,จบ,2.0,https://cdn.readawrite.com/articles/2033/2032774/thumbnail/small.gif,1.0,"นิยายแฟนตาซี,แฟนตาซี / fantasy,สัตว์ในตำนาน,เวทมนตร์,แฟนตาซีผจญภัย,นิยายผจญภัย,ผจญภัย,การผจญภัย",เจ็ดก็อบลินแห่งเทอร์ราเรีย,https://www.readawrite.com/a/z1cee9,93,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2876,FeyraLin,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4,—Round and round and I never know why #fictober2020,6.0,จบ,4.0,https://cdn.readawrite.com/articles/2033/2032852/thumbnail/small.gif,2.0,"Fictober2020,Boy Love/Yaoi,แฟนตาซี / fantasy,เหนือธรรมชาติ / paranormal",ʀᴏᴜɴᴅ \'ɴ ʀᴏᴜɴᴅ,https://www.readawrite.com/a/z1cegh,178,,,,,,0.0,0.0,2.5,3.0,2.5,2.7,1.6,1.7,2.0,2.1,2.7,2.7
2877,stupid of light,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,องค์ชายเมเดนกับอาณาจักรที่ล่มสลาย: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3.0,จบ,3.0,https://cdn.readawrite.com/articles/2034/2033209/thumbnail/small.gif,0.0,"ความรัก,มิตรภาพ,สงคราม,การเเก้เเค้น,เวทย์มนต์,เทคโนโลยี",องค์ชายเมเดนกับอาณาจักรที่ล่มสลาย,https://www.readawrite.com/a/z1ceqo,70,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
2878,Novel Kingdom,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,7,เขาคือที่อยู่เหนือเหล่าทหารรับจ้าง เขาคือผู้ที่สามารถสร้างหายะนะจนทำให้ผู้นำประเทศแต่ละประเทศปวดหัว!,33.0,จบ,404.0,https://cdn.readawrite.com/articles/2034/2033244/thumbnail/small.gif,7.0,"นิยายแฟนตาซี,ผจญภัย",ยอดนักรบจอมราชัน,https://www.readawrite.com/a/z1cero,2266,,,,,,0.0,0.0,3.75,5.0,5.0,4.6,2.8,2.9,3.4,3.7,4.6,4.6
2879,Mymong,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,10,เกมLegendary Combinationเป็นเกมที่ผู้เล่นจะได้สัมผัสกับพลังปราณ จิต และเวท เหล่าNPCในประวัติศาสตร์ ก,25.0,จบ,108.0,https://cdn.readawrite.com/articles/2034/2033312/thumbnail/small.gif,3.0,"นิยายแฟนตาซี,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,เกมออนไลน์,เกมส์ออนไลน์",Legendary Combination การผสมผสานของตำนาน,https://www.readawrite.com/a/z1cetm,1726,,,,,,0.0,0.0,3.75,5.0,3.75,4.2,2.5,2.7,3.1,3.3,4.2,4.2
2880,Soul Yran,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,30,โลกของคนเป็นและโลกคนตายได้หลอมรวมกันเป็นหนึ่ง วิญญาณกระหายร่างของมนุษย์แย่งชิงเพื่อครอบครอง มนุษย์เอ,13.0,จบ,15.0,https://cdn.readawrite.com/articles/2034/2033318/thumbnail/small.gif,5.0,"ฮันเตอร์,แอ็คชั่น,ภูตผี,ปีศาจ,เอาชีวิตรอด",AJAX,https://www.readawrite.com/a/z1cets,423,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
2881,stupid of light,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,โคตรเกรียนท่านเซียนหลุดโลก: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,6.0,จบ,11.0,https://cdn.readawrite.com/articles/2033/2032306/thumbnail/small.gif,0.0,"นิยายตลก,กำลังภายใน,เมากาว",โคตรเกรียนท่านเซียนหลุดโลก,https://www.readawrite.com/a/z1ce0v,341,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
2882,Release Imagination,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,บรรยากาศที่ร้อนอบอ้าวในช่วงเที่ยงของวันทำให้ เหงื่อของชายหนุ่มวัย 16ปี ไหลย้อมหลัง ความรู้สึกไม่สบาย,2.0,จบ,1.0,https://cdn.readawrite.com/articles/2033/2032332/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,เวทมนตร์,โรงเรียน",ชีวิตประจำวันสุดแสนธรรมดาที่เปลี่ยนไป!,https://www.readawrite.com/a/z1ce1m,41,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2883,เป่าเป้,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,5,ชายาจักพรรคปีศาจ แปล: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,22.0,จบ,12.0,https://cdn.readawrite.com/articles/2033/2032336/thumbnail/small.gif,3.0,,ชายาจักพรรคปีศาจ แปล,https://www.readawrite.com/a/z1ce1q,886,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
2884,กรเสฏฐ์,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,เรื่องราวของราชันในดินแดนอันโดดเดี่ยว ที่ขึ้นครองราชย์หลังการสังหารสหายรักของตน,4.0,จบ,3.0,https://cdn.readawrite.com/articles/2033/2032427/thumbnail/small.gif,1.0,"นิยายแฟนตาซี,ผจญภัย,ย้อนยุค,ลึกลับ,สงคราม,เวทย์มนต์,เวทมนตร์,สัตว์ประหลาด,ต่างโลก,ปีศาจ,พลัง,เทพนิยาย,ต่อสู้,ราชา,มังกร",จันทราชา : กษัตริย์บัลลังก์เลือด,https://www.readawrite.com/a/z1ce4c,138,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
2885,Marcelline,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4,“หากปรารถนาอำนาจแห่งข้า จงน้อมรับมันไปพร้อมคำสาป เมื่อใดที่คืนมันให้แก่ข้า เมื่อนั้นคำสาปจักสู,21.0,จบ,25.0,https://cdn.readawrite.com/articles/2033/2032581/thumbnail/small.gif,4.0,"นิยายแฟนตาซี,เวทมนตร์,โรงเรียน,ปริศนา,ตำนาน,ความรัก,ชิงอำนาจ,ไล่ล่า,อาณาจักร,สาบสูญ,คำสาป",The Tales of Xavier: อาณาจักรที่สาบสูญ,https://www.readawrite.com/a/z1ce8q,401,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
2886,Gerbera Channel ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,""" ฉันเก็บพลังซ่อนเล้นมันไว้ไม่ให้ใครรับรู้ และไม่คิดที่จะใช้มัน แต่จนกระทั่ง...ฉันต้องใช้มันอีกครั้ง",1.0,จบ,1.0,https://cdn.readawrite.com/articles/2033/2032608/thumbnail/small.gif,0.0,"พลังวิเศษ,LGBTQ,แก้แค้น,ยอดมนุษย์,เหนือธรรมชาติ,ฮีโร่",THE INFINITY คนพลังจักรวาล,https://www.readawrite.com/a/z1ce9i,30,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2887,ปากกา pink,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,โรงเรียนหรือโรงแรมไม่ว่าไปกี่ครั้งก็ง่วงทุกที่ โต๊ะที่โรงเรียนก็เหมือนทีนอนที่บ้านโครตง่วงอยากนอน เร,0.0,จบ,0.0,https://cdn.readawrite.com/articles/2034/2033713/thumbnail/small.gif,1.0,,5วันนรก2วันสวรรค์,https://www.readawrite.com/a/z1cf63,14,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2888,Apple Blue,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,Full moon online หนึ่งหมื่นผู้เล่นในโลกต่างมิติ: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2.0,จบ,5.0,https://cdn.readawrite.com/articles/2036/2035482/thumbnail/small.gif,1.0,"แอ็คชั่น / action,แฟนตาซี / fantasy,เกมออนไลน์,ต่างโลก",Full moon online หนึ่งหมื่นผู้เล่นในโลกต่างมิติ,https://www.readawrite.com/a/z1cglm,163,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
2889,กุหลาบดำ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,นางร้ายที่แมรี่ซูที่สุดแบบดิฉัน บนโลกนี้คงหาได้ยากแล้วละคะ // สะบัดพัดติดลูกไม้แบบนางร้ายในนิยาย เจ้,3.0,จบ,2.0,https://cdn.readawrite.com/articles/2035/2034851/thumbnail/small.gif,1.0,"นางร้าย,พระเอกร้าย,พระเอกยันนิดๆ(มั้ง),นางเอก,แฟนตาซี,เทพเจ้า,เทพมาร",นางร้ายที่แมรี่ซูที่สุดก็คือดิฉันยังไงละ โฮะ โฮะ,https://www.readawrite.com/a/z1cg3l,142,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
2890,น้องไข่ม้วน🐣,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,7,สตรี​ที่เวียนไหว้ตายเกิดมานับหลายยุคหลายสมัยจบจนสุดท้ายเธอได้เลือกที่จะเป็นองค์จักรพรรดิ​นี​เพื่อปกค,39.0,จบ,11.0,https://cdn.readawrite.com/articles/2036/2035048/thumbnail/small.gif,5.0,"หลงยุค,นิยายแฟนตาซี,ทะลุมิติ,นิยายจีนโบราณ,ย้อนยุค,ดราม่า,นิยายจีน,นิยายวายจีนโบราณ,นิยายวายแฟนตาซี,นิยายวายจีน,#นิยาย​วาย​ #feelgood #boylove #yaoi",ปีศาจหลากสี​ในโลก​โบราณ​ ( มีyaoi )​,https://www.readawrite.com/a/z1cg98,759,,,,,,0.0,0.0,3.75,4.0,5.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
2891,purple pen,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,พอลืมตาก็มาเกิดใหม่แล้ว ความทรงจำก็ขาดๆหายๆ ชื่อเก่าก็จำไม่ได้ จะให้ฉันทำยังไงดีล่ะ? เป็นเด็กแบบชาวบ,2.0,จบ,2.0,https://cdn.readawrite.com/articles/2037/2036530/thumbnail/small.gif,0.0,,เจ้าหญิงคนนี้จะช่วยทุกคนเอง!,https://www.readawrite.com/a/z1chgk,72,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2892,frostxning.,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,ฉันที่ประสบอุบัติเหตุเเละตายไปเเล้ว พอลืมตาขึ้นมาอีกทีกลับพบว่าตัวเองอยู่ในร่างของคนอื่น เเถมยังเจอผ,0.0,จบ,2.0,https://cdn.readawrite.com/articles/2038/2037098/thumbnail/small.gif,0.0,เรย์อิจิ   ,ยามสายลมโชย,https://www.readawrite.com/a/z1chws,55,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2893,Philanua,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,เธอหยิบสมุดเล่มหนาขึ้นมา ภายใต้ความสำนึกผิดในการกระทำของตัวเอง เด็กสาวบรรจงเขียนตัวอักษรมากมาย พลางน,9.0,จบ,3.0,https://cdn.readawrite.com/articles/2038/2037170/thumbnail/small.gif,1.0,"slice of life,fictober,Fictober2020,นอกกรอบความกลมกลืน",นอกกรอบจักรวาลแห่งความกลมกลืน,https://www.readawrite.com/a/z1chyu,254,,,,,,0.0,0.0,1.25,3.0,3.75,2.7,1.6,1.8,2.0,2.2,2.7,2.8
2894,ไม้เอก ไม้โท ไม้ด๊ายนอน,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,ในยุคเกรทเอเดน แม้จะดูสงบสุข ทว่ามีหายนะที่กำลังนอนหลับอยู่ภายใต้หน้ากากเหล่านั้น สิ่งมีชีวิตค้นพบเว,1.0,จบ,1.0,https://cdn.readawrite.com/articles/2038/2037172/thumbnail/small.gif,1.0,"นิยายแฟนตาซี,เวทมนตร์,โรงเรียน,สัตว์ประหลาด,ย้อนยุค,ผจญภัย,ปีศาจ,สงคราม,ลึกลับ",「 Life in amaterasia 」♤♡◇♧,https://www.readawrite.com/a/z1chyw,28,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2895,Yu - K\'ami,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,163,“เรน นายหนีไม่รอดแน่วันนี้! ...ยังไงวันนี้นายก็ต้องไปอาบน้ำกับพวกเราให้ได้” รูมเมททั้งสา,186.0,จบ,69.0,https://cdn.readawrite.com/articles/2037/2036206/thumbnail/small.gif,42.0,"ฮาเร็ม,3p,นิยายรัก,รักแฟนตาซี,ปลอมเป็นชาย,ปีศาจ,นิยายแฟนตาซี,โรงเรียน,เวทย์มนต์,ผจญภัย,นิยายโรแมนติก",Love touch รักต้องสัมผัส (Harem Fantasy),https://www.readawrite.com/a/z1ch7b,10288,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2896,Chanan kulsen,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,รัก ความแค้น และความเกลียดชัง: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1.0,จบ,9.0,https://cdn.readawrite.com/articles/2039/2038053/thumbnail/small.gif,1.0,,รัก ความแค้น และความเกลียดชัง,https://www.readawrite.com/a/z1cip3,57,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2897,Aroontime ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เพื่อเขาที่พังทลาย รวบรวม คัดกรอง ประกอบขึ้นใหม่ และอวยพรให้มีชีวิตต่อไป อย่างคนเขลา อย่างโง่งม อย่า,1.0,จบ,5.0,https://cdn.readawrite.com/articles/2039/2038286/thumbnail/small.gif,0.0,,A Merry Chase,https://www.readawrite.com/a/z1civq,91,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2898,ผีเสื้อล่องหน,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,นักประพันธ์เช่นเธอนั้นถูกมอบหมายให้ไปตรวจสอบระบบเกมในช่วงทดลอง หากเกมได้ถูกรีเซ็ตลง พวกเขาเหล่านั้นจ,2.0,จบ,2.0,https://cdn.readawrite.com/articles/2038/2037243/thumbnail/small.gif,0.0,,Third Person Point of View มุมมองที่สามของนักประพันธ์ผู้ไร้บท,https://www.readawrite.com/a/z1ci1x,44,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2899,สิ่งของ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,แวมไพร์ร้ายกับนางสนม: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1.0,จบ,3.0,https://cdn.readawrite.com/articles/2040/2039085/thumbnail/small.gif,0.0,,แวมไพร์ร้ายกับนางสนม,https://www.readawrite.com/a/z1cjjk,40,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2900,อิอิ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,ความหวัง: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1.0,จบ,7.0,https://cdn.readawrite.com/articles/2040/2039420/thumbnail/small.gif,1.0,,ความหวัง,https://www.readawrite.com/a/z1cjt5,53,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2901,สาววาย,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4,ผมรินลูกของซาตานต้องไปลอบฆ่าไอสัตว์ประหลาดหมึกเหลืองนั่นนะสิตายยากตายเย็นจังนะแต่ถ้าฉันไม่ฆ่าฉันก็ตะ,4.0,จบ,0.0,https://cdn.readawrite.com/articles/2041/2040314/thumbnail/small.gif,2.0,blue exorcist,ไฟซาตานจากนรก (blue exorcist)x(ห้องเรียนลอบสังหาร),https://www.readawrite.com/a/z1ckjo,203,,,,,,0.0,0.0,2.5,3.0,2.5,2.7,1.6,1.7,2.0,2.1,2.7,2.7
2902,Aomwrite,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,22,เรไร หญิงสาววัยยี่สิบแปด ชีวิตอับโชคเรื่องความรัก แถมความลับที่ซ่อนอยู่ยังสร้างปัญหาในการใช้ชีวิตอีก,25.0,จบ,27.0,https://cdn.readawrite.com/articles/2041/2040848/thumbnail/small.gif,9.0,"นิยายแฟนตาซี,เกมออนไลน์,ต่างโลก,ผจญภัย,ต่อสู้,ตลก,เวทย์มนต์",รักนี้ต้องออนไลน์,https://www.readawrite.com/a/z1ckyx,794,,,,,,0.0,0.0,5.0,4.0,3.75,4.2,2.6,2.7,3.2,3.3,4.2,4.2
2903,ดอกไม้สีขาวกับสาวปากแดง,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,โลกอห่งแวดมนต์ โลกที่เล่ามนุษย์ที่ไหร่ซึ่งแวดมนต์ไม่อาจจะยังรู้ ,0.0,จบ,1.0,https://cdn.readawrite.com/articles/2040/2039950/thumbnail/small.gif,0.0,,The magic world,https://www.readawrite.com/a/z1ck9a,33,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2904,Lying,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,: ต้นไม้สังเคราะห์เสียง24ชั่วโมงจริงหรอ,0.0,จบ,0.0,https://cdn.readawrite.com/articles/2043/2042446/thumbnail/small.gif,0.0,ผจญภัย,The love of trees .,https://www.readawrite.com/a/z1cmal,9,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2905,อารยา,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,การเดินทางผ่านห้วงมิติและเวลาของวีรชนหลงยุค,8.0,จบ,1.0,https://cdn.readawrite.com/articles/2043/2042546/thumbnail/small.gif,0.0,,[Fic Fate] วีรชนป่วนมิติ,https://www.readawrite.com/a/z1cmdg,274,,,,,,0.0,0.0,1.25,3.0,3.75,2.7,1.6,1.8,2.0,2.2,2.7,2.8
2906,「DOBBYSS」,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,4,ครั้นเมื่อโลกยังมีดินแดนแห่งอมนุษย์และสัตว์ประหลาดนาม 'หิมพานต์' ยุคทองแห่งการล่าและการสำรวจได้กำเนิ,4.0,จบ,3.0,https://cdn.readawrite.com/articles/2043/2042845/thumbnail/small.gif,3.0,"นิยายแฟนตาซี,ผจญภัย,ย้อนยุค,สัตว์ประหลาด,หิมพานต์,สำรวจ,ตำนาน,ตำนานตีความใหม่,แฟนตาซีไทย",นิราศหิมพานต์,https://www.readawrite.com/a/z1cmm0,223,,,,,,0.0,0.0,3.75,3.0,2.5,3.1,1.8,1.9,2.3,2.4,3.1,3.0
2907,Sardine,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,ยมทูตผู้ถูกเนรเทศ ออกจากแดนปีศาจ เพื่อความอยู่รอดเขาจึงต้องหางาน แต่เขาไม่ชอบการฆ่าฟัน เขาจึงได้สมัค,1.0,จบ,12.0,https://cdn.readawrite.com/articles/2043/2042996/thumbnail/small.gif,0.0,,Teacher of hell | อาจารย์ปีศาจ,https://www.readawrite.com/a/z1cmqb,60,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2908,อัลยา,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,ไม่มีอะไรมากเจ้าค่ะแค่ได้ไอเดียและเเรงบรรดาลใจมาจากที่ที่หนึ่งก็เลยอยากเอามาเขียนลง,1.0,จบ,3.0,https://cdn.readawrite.com/articles/2045/2044117/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,เวทมนตร์,ผจญภัย,ย้อนยุค,ลึกลับ,ข้ามเวลา,สงคราม,เรื่องสั้น,เรื่องเล่า,อาจจะมี18+,ปีศาจ,ต่างโลก","(รวม) บทความ,เรื่องสั้น",https://www.readawrite.com/a/z1cnnc,78,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2909,summer in november,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,CHOI WOO SHIK FANFICTION แรงบันดาลใจจาก : DAY6 - COLORS,10.0,จบ,1.0,https://cdn.readawrite.com/articles/2045/2044173/thumbnail/small.gif,2.0,"ดราม่า / drama,biotechnology,Scifi-Fantasy,DAY6,Choi Wooshik,kim wonpil,18+",Indigo Blood | สายเลือดสีคราม ภาค 1 ความหมายของสีสัน,https://www.readawrite.com/a/z1cnox,1177,,,,,,0.0,0.0,2.5,4.0,3.75,3.4,2.0,2.2,2.6,2.7,3.4,3.5
2910,กางเกงในตรานายพราน,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,นารุคามิ เด็กชายวัย16ปี ฝันอยากต่อยดาวโลกให้ระเบิด จึงเริ่มฝึกเรียนคณิตเเละคำนวนสูตรการสัมผัสบริเวณช,1.0,จบ,5.0,https://cdn.readawrite.com/articles/2045/2044989/thumbnail/small.gif,1.0,"นิยายแฟนตาซี,ผจญภัย,ลึกลับ,ปีศาจ,เกรียน",[One Finger Man] เทพนักดาบนิ้วเดียวจอด,https://www.readawrite.com/a/z1cod9,91,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2911,สาวกค่ายGmm,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เรื่องราวการรวมตัวของนังเลงต่างดาวที่มารวมตัวกันเพื่อช่วยเหลือหญิงสาวจากโลกมนุษย์ที่ตกมาเป็นเพื่อนๆข,0.0,จบ,1.0,https://cdn.readawrite.com/articles/2046/2045023/thumbnail/small.gif,0.0,,นักเลงต่างดาว กับ สาวยอดใจ.>~&lt;,https://www.readawrite.com/a/z1coe8,33,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2912,babyfancy,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เมื่อสิ่งที่ไม่เคยเกิดกลับเกิดขึ้น เมื่อเด็กสาวที่เกิดมาแปลกไปจากผู้อื่น ความสามารถที่มาพร้อมกับหน้า,1.0,จบ,5.0,https://cdn.readawrite.com/articles/2046/2045142/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,พลังจิต,เทราเนีย,นิยายโรแมนติก",the different girl เด็กสาวแห่งโชคชะตา,https://www.readawrite.com/a/z1cohm,34,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2913,Meisan,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,7,อะไรก็เกิดได้ในสงครามและความรัก All is fair in love and war เรื่องราวของเด็กสาวที่ชื่อไกอา ชีวิตเหลว,13.0,จบ,9.0,https://cdn.readawrite.com/articles/2046/2045262/thumbnail/small.gif,5.0,,Seraphim Torus,https://www.readawrite.com/a/z1col2,1205,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
2914,romirome,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,82,หนึ่งหยดน้ำตาข้าเท่ากับทั้งห้ามหาสมุทร เมื่อรู้เช่นนี้แล้วเจ้ายังจะทำให้ข้าต้องหลั่งมันออกมาอีกหรือ ,200.0,จบ,5.0,https://cdn.readawrite.com/articles/2045/2044525/thumbnail/small.gif,49.0,#jaeyu,[REST] #พันแสงธารา — jaeyu,https://www.readawrite.com/a/z1co00,3103,,พันแสงธารา,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2915,ขาหมูโอเมก้า,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,ทุกคนล้วนคิดถึงเรื่องราวในอดีตที่แสนอบอุ่นของตัวเอง แล้วอดีตที่แสนอบอุ่นของคุณล่ะเป็นอย่างไร?,0.0,จบ,1.0,https://cdn.readawrite.com/articles/2045/2044567/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ตลกร้าย,ดราม่า,ปรัชญา",Nostalgia|(อดีตอันแสนอบอุ่น),https://www.readawrite.com/a/z1co17,48,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2916,คีย์บอร์ดดำ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,เมื่อผมดื่มลีนเยอะจนตายแล้วย้อนเวลามาอยู่ในร่างคนอื่นในโลกคู่ขนาน,4.0,จบ,37.0,https://cdn.readawrite.com/articles/2047/2046211/thumbnail/small.gif,1.0,"คีย์บอร์ดดำ,ย้อนเวลา,โลกคู่ขนาน,แฟนตาซี,ต่อสู้,นักร้อง,นักเขียน,โปรแกรมเมอร์,ปีศาจ,เทพ,เทวดา",ย้อนเวลากลับไปสู่โลกคู่ขนาน,https://www.readawrite.com/a/z1cpd6,332,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
2917,Tyni,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,ประเทศสมมุติที่มีผู้นำเฮงซวยปล่อยให้เกิดโรคระบาด แล้วพาอีลีทไปตั้งถิ่นฐานบนดาวอังคาร ปล่อยประชาชนหาท,0.0,จบ,2.0,https://cdn.readawrite.com/articles/2047/2046306/thumbnail/small.gif,0.0,จืดขายน้ำเต้าหู้,เอาชีวิตรอดในประเทศที่ล่มสลายฉบับคนขายน้ำเต้าหู้,https://www.readawrite.com/a/z1cpfv,51,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
