,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
56,OOxygen,นิยาย Boy Love Lovely Room,23,ใครจะไปรู้ว่าการไปเมาที่งานเลี้ยงฉลองบริษัทจะทำให้ชีวิตเปลี่ยนไปขนาดนี้,49,จบ,3.0,https://cdn.readawrite.com/articles/1170/1169461/thumbnail/,14.0,"ไม่รู้โยซัง,โยซัง,ดึลชา",DON\'T KNOW #ไม่รู้โยซัง,https://www.readawrite.com/a/bzr9n6,"1,181",,ไม่รู้โยซัง
57,theneoclassic,นิยาย Boy Love Lovely Room,"1,012",สาวแล้วยังงะ? ต่อให้นู้มมมมม~มากกว่านี้อีกเท่าไหร่ผมก็ชอบอยู่ดี,"1,144",จบ,19.0,https://cdn.readawrite.com/articles/1274/1273197/thumbnail/,294,"พี่ไอ่นุ่มมาก,Boy Love/Yaoi,18+,นิยายรัก,นิยายโรแมนติก,ตลก,มหาวิทยาลัย,theneoclassic",[END] #พี่ไอ่นุ่มมาก,https://www.readawrite.com/a/bztoc2,"38,700",,พี่ไอ่นุ่มมาก
58,shi-en,นิยาย Boy Love Secret Room,6,Heart rocker x skizztv,5,จบ,2.0,https://cdn.readawrite.com/articles/1279/1278720/thumbnail/,2,,แมวน้อยของพี่เอก#เอกเจมส์,https://www.readawrite.com/a/bztstu,422,แมวน้อยของพี่เอก,เอกเจมส์
59,เงามืดในหัวใจ,นิยาย Boy Love Lovely Room,17,เราชื่อเหมือนกัน เป็นแอมบาสเดอร์คณะเดียวกัน แต่นิสัยต่างกันสุดขั้ว ...ไม่ชอบกูนักใช่ไหม มาเป็นเพื่อน,27,จบ,3.0,https://cdn.readawrite.com/articles/1246/1245508/thumbnail/,8.0,"ซีอิ๊ว,ซีลีน​,CU2moro,เจอกันวันพรุ่งนี้",CU2moro #เจอกันวันพรุ่งนี้,https://www.readawrite.com/a/bzt1px,469,,เจอกันวันพรุ่งนี้
60,Phimkan,นิยาย Boy Love Secret Room,22,พี่พลขุดเจาะน้ำมันแล้ว...สนใจมาขุดเจาะน้องมิ่งด้วยมั้ยครับ,55,จบ,5.0,https://cdn.readawrite.com/articles/1361/1360041/thumbnail/,6.0,"นิยายวาย,วิศวะ,ท้องทะเล,บ่อน้ำมัน,แท่นขุดเจาะ,Boy Love/Yaoi,18+,สงกรานต์อ่านฟิน",#พี่พลขุดเจาะ,https://www.readawrite.com/a/bzvp8b,"1,158",,พี่พลขุดเจาะ
61,สังขยาฯ,นิยาย Boy Love Lovely Room,5,ไม่น่าเชื่อว่าการเข้าไปช่วยโอเมก้าที่กำลังโดนทำร้าย จะกลายเป็นการพบเจอคู่แห่งโชคชะตา ที่พร้อมจะรักแบ,28,จบ,2.0,https://cdn.readawrite.com/articles/1402/1401053/thumbnail/,3.0,"Boy Love/Yaoi,นิยายวาย,18+,omegaverse,นิยายรัก",#แด๊ดดี๊ครับ [Yaoi]:Omegaverse,https://www.readawrite.com/a/bzwnp3,589,,แด๊ดดี๊ครับ
62,wanwhal,นิยาย Boy Love Lovely Room,0,ผมในวัยแค่17ปีกลับต้องตายลงเพราะโรคหัวใจ แต่ชีวิตหลังความตายของผมกลับเพิ่งเริ่มต้นขึ้นเพราะเหล่าวิญญ,1,จบ,1.0,https://cdn.readawrite.com/articles/1408/1407580/thumbnail/,0.0,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,ตลก,นิยายแฟนตาซี",#90Days เก้าสิบวันผมจะรักคุณ,https://www.readawrite.com/a/bzwt1k,71,,เก้าสิบวันผมจะรักคุณ
63,+*TSUKA+*,นิยาย Boy Love Lovely Room,129.0,วันนี้ก็เป็นวันปกติที่ดำเนินไปอย่างน่าเบื่อ แต่ชีวิตผมกำลังจะเปลี่ยนไป เมื่อกลับบ้านมากลางดึก กลับมี,209,จบ,31.0,https://cdn.readawrite.com/articles/1496/1495232/thumbnail/,34.0,โฮสต์ของคุณพอร์ช,Wild Of My Heart #โฮสต์ของคุณพอร์ช,https://www.readawrite.com/a/bzyukw,"16,631",,โฮสต์ของคุณพอร์ช
64,คุณวาฬ,นิยาย Boy Love Secret Room,28,ฉากร่วมรักของคนน่ารัก...,146,จบ,1.0,https://cdn.readawrite.com/articles/129/128021/thumbnail/,25.0,"18+,Boy Love/Yaoi,คุณวาฬ,ฟราวทาม",ข้อนี้ผิดนะครับ #ยี่ฉิบบวก²,https://www.readawrite.com/a/bz2yhq,"18,616",ข้อนี้ผิดนะครับ,ยี่ฉิบบวก
65,matchty,นิยาย Boy Love Lovely Room,945,1 หล่อ ดีกรีเดือนคณะแต่พร่ำบอกตัวเองว่าเป็นกะเทย 1 สวย ดีกรีคิ้วท์บอยและเป็นตัวรับคนดังของมหา'ลัย สอ,"1,025",จบ,66.0,https://cdn.readawrite.com/articles/155/154382/thumbnail/,162.0,"18+,Boy Love/Yaoi,ดราม่า,นิยายรัก,รักน่ะถูกแล้ว,แม่มณี,matchty",Love Plan รักผิดคิว #รักน่ะถูกแล้ว [YAOI],https://www.readawrite.com/a/bz3l0w,"146,582",รักผิดคิว,รักน่ะถูกแล้ว
66,มนุษย์เงา,นิยาย Boy Love Lovely Room,80,ใครจะไปเชื่อว่าวิศวะคนถ่อยอย่างมัน จะอ่อนข้อลงได้ขนาดนี้...,390,จบ,14.0,https://cdn.readawrite.com/articles/229/228405/thumbnail/,31.0,Boy Love/Yaoi,Only you #วิศวะเมียหมอ,https://www.readawrite.com/a/bz5bfu,"31,013",,วิศวะเมียหมอ
67,Avery pie,นิยาย Boy Love Lovely Room,107,ตอนจีบเอาแต่เขิน ทำไมพอเผลอดันมาเทิร์นรุกใส่ ? หันกลับไปถามว่ามันหมายความว่าไง เจอมันสวนใส่งี้ว่า &l,570,จบ,2.0,https://cdn.readawrite.com/articles/261/260300/thumbnail/,70,"จีบตอนรับแถมฟรีตอนรุก,นิยายวาย,Yaoi,Boy Love/Yaoi,18+,ตลก,นิยายรัก,นิยายโรแมนติก",#จีบตอนรับแถมฟรีตอนรุก {YAOI},https://www.readawrite.com/a/bz62h5,"10,557",,จีบตอนรับแถมฟรีตอนรุก
68,EPK27Little,นิยาย Boy Love Lovely Room,13,"หึง!...... หวง!...... โหด!...... หื่น!...... 4 คำนี้คือนิยามของผม ""เฮียพอร์ท"" หรือที่อีกคนจะชอบเรียก",84,จบ,0.0,https://cdn.readawrite.com/articles/339/338377/thumbnail/,11,"เฮียหนูโหดบอกต่อด้วย,เฮียหนูข้าวโหด,เฮียพอร์ทต้นข้าว",[Yaoi] เฮียหนูโหดบอกต่อด้วย #เฮียหนูข้าวโหด,https://www.readawrite.com/a/bz7v7w,"1,966",เฮียหนูโหดบอกต่อด้วย,เฮียหนูข้าวโหด
69,BADBAD,นิยาย Boy Love Lovely Room,32,เป่าจิน นายน้อยตระกูลหงส์ถูกบังคับให้แต่งงานกับ ลูกไฟ ทายาทตระกูลมังกรเพื่อช่วยกอบกู้อำนาจหงส์ให้กล,61,จบ,10.0,https://cdn.readawrite.com/articles/384/383786/thumbnail/,12,"ทาสไฟ,ทาสหนูจีน,สาววาย,วาย",► ทาสไฟ [ MPREG / YAOI / BL/ ] #ทาสหนูจีน,https://www.readawrite.com/a/bz8xab,"2,397",ทาสไฟ,ทาสหนูจีน
70,อินมายด์,นิยาย Boy Love Lovely Room,248,เรื่องของคนที่เป็นชู้ ชู้แต่เธอไม่รอบ 'ชอบแต่เธอไม่รู้',276,จบ,33.0,https://cdn.readawrite.com/articles/468/467922/thumbnail/,61.0,"Boy Love/Yaoi,18+,โรงเรียน",Always your sun #พี่ซันน้องโซ่,https://www.readawrite.com/a/czavy7,"29,735",,พี่ซันน้องโซ่
71,Nattarr.,นิยาย Boy Love Lovely Room,216,เพราะคุณ... หอมหวานกว่าสิ่งใดในโลกใบนี้,578,จบ,28.0,https://cdn.readawrite.com/articles/432/431241/thumbnail/,92.0,"Boy Love/Yaoi,ดราม่า,นิยายรัก,นิยายโรแมนติก,คุณตัวหอม,วาย,เค้ก,Cakeverse,นิยายวาย","[Pre-Order] Cakeverse, Homhual café #คุณตัวหอม",https://www.readawrite.com/a/cza216,"23,083",,คุณตัวหอม
72,พาวเวอร์เนิร์ดเกิร์ล,นิยาย Boy Love Lovely Room,2,เขาคือ 'ยมทูต' อาศัยร่วมกับเหล่ามนุษย์มาอย่างช้านาน แต่เรื่องยุ่งยากที่เกิดขึ้น ทำให้ 'เดวิด' ต้องย้,8,จบ,1.0,https://cdn.readawrite.com/articles/511/510626/thumbnail/,2,"Boy Love/Yaoi,นิยายรัก,นิยายโรแมนติก,นิยายแฟนตาซี,mrreaper,mr.reaper,ยมทูต,คุณยมทูต,บันทึกรัก,บันทึกลับ,บันทึกลับ(รัก)คุณยมทูต,มิสเตอร์รีปเปอร์",MR. REAPER บันทึกลับ(รัก)คุณยมทูต #มิสเตอร์รีปเปอร์,https://www.readawrite.com/a/czbvtb,484,บันทึกลับ,มิสเตอร์รีปเปอร์
73,แมวอ้วนที่นอนน้อย,นิยาย Boy Love Lovely Room,1,"""เฮ้ย! มองไรวะ ไม่เคยเห็นคนเตี้ยอยากสูงไง๊!!!"" ""......""",0,จบ,0.0,https://cdn.readawrite.com/articles/513/512637/thumbnail/,1,"Boy Love/Yaoi,นิยายรัก,ฟีลกูด,ตลก",#ภูผาเน (ชั่วคราว),https://www.readawrite.com/a/czbxgr,28,,ภูผาเน
